FileName,Date,Post
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","urllink top 10 signs your neighbor is brainwashed  latest polls indicate that nearly half of all americans believe the first amendment ""goes too far,"" proving that stepford citizen syndrome is now a national crisis. we have an obligation to rouse our loved ones out of their stupor. if we don't, the thugs who've stolen america will steam-roll right over us. and if you can't see that, chances are, you're brainwashed.  via  urllink dumbmonkey"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","urllink so, like, you mean the bermuda triangle isn't real?"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","urllink i fought the future for the cia  my mission, should i choose to accept it: sit in a room full of fellow sci-fi writers and help imagine, shall we say, things that might someday go bump. but first there was a definite moment of double take, and then a scramble to confirm that this wasnt some elaborate hoax. because, like, the cia needs my advice on scariness?"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","urllink need biowarfare agent? hop online  the genome sequence of a potential biowarfare agent called brucella is freely and publicly available to anyone with internet access.   a frightening thought, perhaps, considering terrorists certainly have internet access. but experts say it's highly unlikely they would also have the scientific sophistication to use the information to make a weapon."
8173.male.42.indUnk.Capricorn.xml,"02,August,2004",urllink battle of the miracles  the battle between christian deity jesus christ and islamic deity allah heated up this week as both tried to outdo each other with miracles.
8173.male.42.indUnk.Capricorn.xml,"02,August,2004",urllink paradoxical messages  americans are being brainwashed to ask only the questions the bushites allow and they are programmed to see everything the bush junta does as unquestionably correct. the brainwashing has gone so far that americans no longer see what has happened to our country.
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","urllink greek net cafes face ruin  in an atmosphere of darkness and a return to the middle ages, with a logic only encountered in dictatorships where the internet is seen as diabolical, the parliament has unanimously criminalised the playing of computer games, even over the internet.  via  urllink daily rotten"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","urllink legalise all drugs worldwide, says mowlam  drugs and terrorism are linked and are set to become more so. legalisation of drugs would stop this connection: it would begin to solve many of the problems caused by drugs today and would isolate the terrorists."
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","urllink demian5 stripped  although the strips look much like demian's other work, hiring demian to work for a mainstream newspaper is like hiring david lynch to take over peanuts."
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","urllink barrymore could have nuclear weapons ""within months""  the report, by the independent think tank the ""liberals must die foundation"", provides a detailed point by point analysis of the threat posed by barrymore to world peace."
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","urllink google news  google news is highly unusual in that it offers a news service compiled solely by computer algorithms without human intervention.  thats not unusual. dan rather, tom brokaw, and peter jennings, were all assembled from spare parts at disneyland's hall of presidents."
8173.male.42.indUnk.Capricorn.xml,"02,August,2004",maybe you told a racist joke today. or maybe you called someone a bad name.  you probably feel pretty bad.   urllink click here to purge your sins .
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","buying stock in a down market...  this is very unusual for me. i'm not generally inclined to pass on un-proven financial advice. but yesterday, i heard from a drug rep for glaxo who told me that they are on the verge of launching a new herbal remedy that they think will take the market by storm. this drug sounds so promising that i want to suggest to my friends and family that they consider buying stock in the company. the drug is called ""gingko viagra,"" and its function is to help you remember what the fuck you are doing."
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","splinternets... these stories are over a year old. i haven't found anything new since then. even the cato institute has nothing more to say. splinternets died quietly, so it seems. why?   urllink in the eyes of the justice department, protecting your own internet privacy is cause for alarm  ...one of the best ways to maximize privacy for all on todays internet is to allow those who choose to protect themselves from prying eyes to do so unimpeded by government. successful blocking techniques may prove useful to others, and lessons learned may make the internet more secure for all.  based on a justice department investigation, the government may have different ideas.   urllink one internet is not enough  the internet needs borders beyond which users can escape damaging political resolutions of these battles, which are rooted in the internet's nonowned, common-property status. conflicting legislative visions in a cyberspace populated by exhibitionists at one extreme and would-be inhabitants of gated communities on the other, reveal the basic truth that not everybody wants or needs to be connected to everybody else.   urllink libertarian, or just bizarro?  what if you could take all the haters and the perverts and the spammers and stick them on their own private internet?  that way, they could do whatever they want without bothering the rest of us, and we wouldn't have to spend our money or time regulating them."
